"","logFC","AveExpr","t","P.Value","adj.P.Val","B","sig_LFC1","sig_LFC2","sig_LFC3"
"FAM117A",0.751414725562037,9.12432673848809,2.81719438801244,0.00729909519946735,0.826649766769526,-2.8861300763418,"Not Significant","Not Significant","Not Significant"
"GPI",0.910965402823521,11.9138567139345,2.80155817947519,0.00760375869900571,0.848157316131298,-2.90747451983639,"Not Significant","Not Significant","Not Significant"
"KLHL25",-0.475408650489667,7.86923908562412,-2.79611513990216,0.0077125533491117,0.848157316131298,-2.91488917446259,"Not Significant","Not Significant","Not Significant"
"RAB27A",-1.09982521858343,8.45084161352358,-2.77450803358666,0.00815882872505284,0.861667744406081,-2.94424351626828,"Significant","Not Significant","Not Significant"
"HOXA4",-1.22728858514956,7.53409577378064,-2.7733831259318,0.00818270544208666,0.861667744406081,-2.94576826307673,"Significant","Not Significant","Not Significant"
"ZBTB22",0.583370185119425,8.53830212257094,2.77009640846887,0.00825283896386319,0.861667744406081,-2.9502212231432,"Not Significant","Not Significant","Not Significant"
"CFAP410",0.39109106004776,7.20462330330171,2.76838237300845,0.00828963433601001,0.861667744406081,-2.95254227816891,"Not Significant","Not Significant","Not Significant"
"TLN2",0.41729335606221,7.39939494167612,2.75835909473585,0.00850786401053468,0.862466466859627,-2.96609901205821,"Not Significant","Not Significant","Not Significant"
"CTSO",-0.943898900523836,9.5758333181323,-2.75626950618698,0.00855402378990765,0.862466466859627,-2.96892172561823,"Not Significant","Not Significant","Not Significant"
"FAM162A",0.650887746837549,9.96348663139741,2.75242538777618,0.00863954762629979,0.862466466859627,-2.97411136850836,"Not Significant","Not Significant","Not Significant"
"THAP4",0.691647444960503,9.50340373429709,2.74077831483659,0.00890352419901132,0.862466466859627,-2.98980998879945,"Not Significant","Not Significant","Not Significant"
"RPA3",-0.966053920643533,10.0609318587787,-2.72248548652387,0.00933321395603513,0.862466466859627,-3.01438917161297,"Not Significant","Not Significant","Not Significant"
"CIB1",-0.650359808966673,10.1616155140044,-2.72101687603518,0.00936852846714377,0.862466466859627,-3.0163583655535,"Not Significant","Not Significant","Not Significant"
"GSTZ1",1.12161758551884,8.48101985595174,2.71912457606603,0.00941421301502132,0.862466466859627,-3.01889476172385,"Significant","Not Significant","Not Significant"
"ADAMTS1",1.9721847963821,9.43281274120357,2.71475143630177,0.00952057884055647,0.862466466859627,-3.02475251865054,"Significant","Not Significant","Not Significant"
"PGM1",0.930383034911467,11.0907526871679,2.71472831718649,0.00952114409196327,0.862466466859627,-3.02478347187895,"Not Significant","Not Significant","Not Significant"
"TRIB1",-0.826817726168478,7.713278592277,-2.70742711122559,0.00970121266107424,0.862466466859627,-3.03455111278875,"Not Significant","Not Significant","Not Significant"
"ARHGEF40",-0.682418142727504,7.03296920324654,-2.69449687012363,0.0100278378323283,0.862466466859627,-3.05181180243879,"Not Significant","Not Significant","Not Significant"
"PPID",-0.750109672374958,9.5815366776769,-2.67744102648257,0.0104741875224277,0.862466466859627,-3.07450582885979,"Not Significant","Not Significant","Not Significant"
"CBR4",-0.856603705530699,7.45934112015807,-2.67663637150556,0.010495690510223,0.862466466859627,-3.07557438851819,"Not Significant","Not Significant","Not Significant"
"LEF1",-1.20173890703542,7.55319140039541,-2.67311426779914,0.0105902917103443,0.862466466859627,-3.08024941761138,"Significant","Not Significant","Not Significant"
"VDR",-0.739643807970129,7.70207277055493,-2.67283853984122,0.0105977305990981,0.862466466859627,-3.08061524913757,"Not Significant","Not Significant","Not Significant"
"NRIP1",1.65627706292921,9.9763731068563,2.67162917672389,0.0106304149629893,0.862466466859627,-3.08221955008148,"Significant","Not Significant","Not Significant"
"ZNF592",-0.449854246038831,8.50143744088912,-2.66815103691854,0.0107249333538172,0.862466466859627,-3.0868311444529,"Not Significant","Not Significant","Not Significant"
"DDHD2",1.14616382743499,8.67680445375627,2.66367588894345,0.0108476831103203,0.862466466859627,-3.09275942348458,"Significant","Not Significant","Not Significant"
"TPR",-0.849343573842749,7.89212210416919,-2.66077623387489,0.0109279070300944,0.862466466859627,-3.09659748123614,"Not Significant","Not Significant","Not Significant"
"TGS1",-0.498021652803707,7.87415323583076,-2.65930513240469,0.0109688159086896,0.862466466859627,-3.09854372058983,"Not Significant","Not Significant","Not Significant"
"ATG4B",0.52533986692267,9.62050603848103,2.65846844023589,0.010992145712752,0.862466466859627,-3.09965036340103,"Not Significant","Not Significant","Not Significant"
"POGK",-0.663306136634389,7.45653800793151,-2.6477431387483,0.011295272199839,0.862466466859627,-3.11381772421459,"Not Significant","Not Significant","Not Significant"
"STK25",0.62727693632133,9.173512922238,2.64612104702152,0.0113417801230343,0.862466466859627,-3.1159574195145,"Not Significant","Not Significant","Not Significant"
"EVPL",0.566000372229882,8.28142540622972,2.64545671305289,0.011360878366894,0.862466466859627,-3.11683351401068,"Not Significant","Not Significant","Not Significant"
"TMEM106C",-0.732261441519531,8.47242803674913,-2.61919790952708,0.0121398501602599,0.862466466859627,-3.15135666850536,"Not Significant","Not Significant","Not Significant"
"APRT",0.775607091576248,10.026565792719,2.61801132417586,0.0121761813329355,0.862466466859627,-3.15291180295403,"Not Significant","Not Significant","Not Significant"
"ARFGAP3",-0.733027427698207,9.57395502380407,-2.61510462031407,0.0122656012842263,0.862466466859627,-3.15671951703313,"Not Significant","Not Significant","Not Significant"
"GCHFR",-1.23041941032615,8.58264250508059,-2.6125674819001,0.0123441439584745,0.862466466859627,-3.16004101507723,"Significant","Not Significant","Not Significant"
"EYA3",0.306586170132435,6.79299593650001,2.60649327400057,0.0125340614287312,0.862466466859627,-3.16798512414892,"Not Significant","Not Significant","Not Significant"
"RAP2C",-0.716296832199781,8.78182626228669,-2.60568220058474,0.0125596223024379,0.862466466859627,-3.16904503054054,"Not Significant","Not Significant","Not Significant"
"SIPA1",-0.567822783900599,8.20754565343858,-2.60127214793035,0.0126994424523953,0.862466466859627,-3.17480455070677,"Not Significant","Not Significant","Not Significant"
"MCM6",-0.941570298664055,8.13968732008964,-2.60109951700345,0.0127049445875776,0.862466466859627,-3.1750298855325,"Not Significant","Not Significant","Not Significant"
"ACY1",0.591491929659404,8.03680712688932,2.60086665139743,0.0127123699971406,0.862466466859627,-3.17533383013662,"Not Significant","Not Significant","Not Significant"
"TNK1",0.494363776685835,8.8062432817728,2.60061693931353,0.0127203370095507,0.862466466859627,-3.17565974494769,"Not Significant","Not Significant","Not Significant"
"CLU",1.52558036564044,9.34596813509638,2.59893477345014,0.0127741254657852,0.862466466859627,-3.17785474742304,"Significant","Not Significant","Not Significant"
"HAUS7",-0.808935908010313,8.13144944778415,-2.5969244635293,0.0128386797953089,0.862466466859627,-3.18047679789687,"Not Significant","Not Significant","Not Significant"
"ZNF75D",-0.503286635409261,6.51518708736149,-2.58969073161595,0.0130734462370436,0.862466466859627,-3.18990150803271,"Not Significant","Not Significant","Not Significant"
"GYG1",0.839364166981618,10.7289546576015,2.58409398812296,0.0132577745395912,0.862466466859627,-3.19718236511995,"Not Significant","Not Significant","Not Significant"
"SMCHD1",-0.596240524338876,7.33504748714056,-2.57595268460303,0.0135301556961594,0.862466466859627,-3.20775618694476,"Not Significant","Not Significant","Not Significant"
"AMBRA1",-0.398235853854134,6.82051220493119,-2.57427657511967,0.013586864223614,0.862466466859627,-3.20993054715119,"Not Significant","Not Significant","Not Significant"
"GLYR1",-0.747059725590905,8.31969134962273,-2.5737993931848,0.0136030486237061,0.862466466859627,-3.21054941963444,"Not Significant","Not Significant","Not Significant"
"MCM7",-0.897792353064752,9.88531048230169,-2.56799621788378,0.0138012883828442,0.862466466859627,-3.21807007604967,"Not Significant","Not Significant","Not Significant"
"METTL3",-0.824857857260586,8.68886164235248,-2.56363654980697,0.0139519503056233,0.862466466859627,-3.22371310825215,"Not Significant","Not Significant","Not Significant"
"ERLIN1",-0.842708962968416,9.2176575705222,-2.56157430584893,0.0140237398543393,0.862466466859627,-3.22638035077811,"Not Significant","Not Significant","Not Significant"
"RRP1",0.415875882427278,7.81457322008704,2.5595508534338,0.0140945068748307,0.862466466859627,-3.22899612832445,"Not Significant","Not Significant","Not Significant"
"SLC35D2",-0.497456919539961,7.52896048876088,-2.55784792052211,0.0141543168622983,0.862466466859627,-3.23119656696822,"Not Significant","Not Significant","Not Significant"
"SERP1",0.524794373841922,10.4934118040119,2.55687533741535,0.0141885795993464,0.862466466859627,-3.2324528788746,"Not Significant","Not Significant","Not Significant"
"MCM5",-0.750059307374975,8.65344508437038,-2.55446685364338,0.0142737533861772,0.862466466859627,-3.23556270490318,"Not Significant","Not Significant","Not Significant"
"SPATA20",0.788315454532182,9.76785344107212,2.55444318019245,0.0142745928879619,0.862466466859627,-3.23559326294294,"Not Significant","Not Significant","Not Significant"
"GYS1",0.615851776516268,9.36478313899441,2.54188774326169,0.0147262361246167,0.862466466859627,-3.25177514025919,"Not Significant","Not Significant","Not Significant"
"PHTF1",-0.757172737681469,7.43770276355647,-2.54099308092191,0.0147589112474195,0.862466466859627,-3.25292631232153,"Not Significant","Not Significant","Not Significant"
"FBXO38",-0.476710125506808,8.45609467222278,-2.52875016892397,0.0152127440400069,0.862466466859627,-3.26865389216974,"Not Significant","Not Significant","Not Significant"
"HTATSF1",-0.613063721083191,8.7632634098153,-2.52614580500217,0.0153109111175202,0.862466466859627,-3.27199337775123,"Not Significant","Not Significant","Not Significant"
"IDS",-0.602503390445402,7.50084178386575,-2.52512062735932,0.0153497115293521,0.862466466859627,-3.27330733377923,"Not Significant","Not Significant","Not Significant"
"NRGN",-1.11162759868695,7.77259986722169,-2.52477391736345,0.0153628538962232,0.862466466859627,-3.27375163124005,"Significant","Not Significant","Not Significant"
"PSMC3IP",-0.558156565929671,7.75687944123206,-2.52281116736831,0.0154374472683008,0.862466466859627,-3.27626610654671,"Not Significant","Not Significant","Not Significant"
"STX3",-0.62364982336566,8.12142609926167,-2.52040394896724,0.0155293828782133,0.862466466859627,-3.27934830716076,"Not Significant","Not Significant","Not Significant"
"FEN1",-0.964308150832985,9.67899852331714,-2.51986992912902,0.0155498454390823,0.862466466859627,-3.28003181433441,"Not Significant","Not Significant","Not Significant"
"ZNF787",0.410174252199489,7.13598291470036,2.5081667000207,0.0160045003327998,0.862466466859627,-3.29498812235042,"Not Significant","Not Significant","Not Significant"
"PWP2",0.347174961532038,8.08969717809347,2.50792800481071,0.0160138979456176,0.862466466859627,-3.29529270768746,"Not Significant","Not Significant","Not Significant"
"ECSIT",0.73359882043912,8.71962969953285,2.50789526195478,0.0160151874484598,0.862466466859627,-3.29533448754445,"Not Significant","Not Significant","Not Significant"
"GSPT1",-0.580092795843528,7.79594604880753,-2.50670573227271,0.0160620984866934,0.862466466859627,-3.29685209193033,"Not Significant","Not Significant","Not Significant"
"ZNF219",-0.445382033332473,7.37815950110228,-2.50192426399158,0.0162519274557905,0.862466466859627,-3.30294768894867,"Not Significant","Not Significant","Not Significant"
"ABHD17B",-0.42894587297404,7.49795294768306,-2.498237226637,0.0163996974536235,0.862466466859627,-3.30764301326756,"Not Significant","Not Significant","Not Significant"
"TMEM120B",0.468054354591578,7.81736965584027,2.49726066400426,0.0164390405051051,0.862466466859627,-3.30888589661068,"Not Significant","Not Significant","Not Significant"
"SLC16A5",0.778448056970081,7.86284174645216,2.48789935709908,0.016820559145448,0.862466466859627,-3.32078442537846,"Not Significant","Not Significant","Not Significant"
"DENND3",-0.729219975172685,7.51512767738712,-2.48761359645165,0.016832330815839,0.862466466859627,-3.32114718781077,"Not Significant","Not Significant","Not Significant"
"CDC45",-0.847871207079919,7.7671581927014,-2.48623546810361,0.0168892068212635,0.862466466859627,-3.32289629607959,"Not Significant","Not Significant","Not Significant"
"ZNF510",-0.496428529392532,7.9931264239079,-2.48357802595619,0.0169993739071029,0.862466466859627,-3.3262673474384,"Not Significant","Not Significant","Not Significant"
"ANKRD10",-0.530573904140283,6.74551889660044,-2.47988206036729,0.0171536793554256,0.862466466859627,-3.33095196075624,"Not Significant","Not Significant","Not Significant"
"FURIN",-0.457886334475464,8.69959946682724,-2.47725102087281,0.0172642982530836,0.862466466859627,-3.33428406116788,"Not Significant","Not Significant","Not Significant"
"FYN",-1.2037358643204,8.47093912022407,-2.47503398384619,0.0173580132693296,0.862466466859627,-3.33709008223836,"Significant","Not Significant","Not Significant"
"DDX46",-0.420330783425079,9.22237747871508,-2.470106000238,0.0175679770126691,0.862466466859627,-3.34332146254118,"Not Significant","Not Significant","Not Significant"
"PLCD1",0.517134816200606,9.44703185203888,2.46954158651853,0.0175921711719005,0.862466466859627,-3.3440346473809,"Not Significant","Not Significant","Not Significant"
"HDLBP",0.385933613046986,8.70889400872918,2.46769807082608,0.0176714060968834,0.862466466859627,-3.3463633552875,"Not Significant","Not Significant","Not Significant"
"SDC1",-1.6902413230133,9.40662207322416,-2.46716976810817,0.0176941723344966,0.862466466859627,-3.34703049469248,"Significant","Not Significant","Not Significant"
"LIMS1",-0.6517348515957,7.56399311581799,-2.46496114715599,0.0177896372076143,0.862466466859627,-3.34981853874074,"Not Significant","Not Significant","Not Significant"
"COL4A5",0.834528745837383,7.11161662652036,2.46239379074861,0.0179011949508473,0.862466466859627,-3.35305740638663,"Not Significant","Not Significant","Not Significant"
"INHBB",-1.68132819509167,9.11906214889095,-2.46050313350434,0.0179837537019609,0.862466466859627,-3.35544118569569,"Significant","Not Significant","Not Significant"
"PLAGL2",-0.632511583665953,8.3943516073882,-2.45774360111264,0.0181048730901005,0.862466466859627,-3.35891833627052,"Not Significant","Not Significant","Not Significant"
"EXD2",0.409952528528741,7.78895660777465,2.45623492611093,0.0181714029551758,0.862466466859627,-3.36081827601668,"Not Significant","Not Significant","Not Significant"
"SETD3",0.482285860760343,8.40477354986045,2.45435118208414,0.0182547837293575,0.862466466859627,-3.36318949618282,"Not Significant","Not Significant","Not Significant"
"MXI1",0.911754887250983,10.6539165261644,2.44933882781153,0.0184783385433809,0.862466466859627,-3.36949320627158,"Not Significant","Not Significant","Not Significant"
"THOC7",0.55765734366204,9.90565721802535,2.44884127465107,0.018500664564143,0.862466466859627,-3.37011849019793,"Not Significant","Not Significant","Not Significant"
"PELI2",0.732716698414997,7.20091819278361,2.44841664787044,0.018519737581821,0.862466466859627,-3.37065206102016,"Not Significant","Not Significant","Not Significant"
"FAM90A1",0.569062931933629,7.48741037749145,2.44765081295486,0.0185541817257071,0.862466466859627,-3.37161422987874,"Not Significant","Not Significant","Not Significant"
"DGKZ",-0.454720325924461,8.17012166596143,-2.4456127963553,0.0186461262771921,0.862466466859627,-3.37417377177558,"Not Significant","Not Significant","Not Significant"
"RFK",-0.909510736525532,9.79781646842472,-2.44391003847044,0.0187232619009155,0.862466466859627,-3.37631120003595,"Not Significant","Not Significant","Not Significant"
"ADGRG1",-1.08304248944058,9.76759719532203,-2.44341671988312,0.0187456633527257,0.862466466859627,-3.37693026930392,"Significant","Not Significant","Not Significant"
"TMEM176A",-1.31372435935451,9.7854232728394,-2.44281612144138,0.01877296910802,0.862466466859627,-3.37768385512594,"Significant","Not Significant","Not Significant"
"NPRL3",0.396709296611496,7.83990477397924,2.43732399020444,0.0190243399823803,0.862466466859627,-3.38456937236628,"Not Significant","Not Significant","Not Significant"
"MVK",0.288393502492142,7.63308814949661,2.43569756970723,0.0190993625238357,0.862466466859627,-3.38660648623086,"Not Significant","Not Significant","Not Significant"
"EWSR1",-0.459218806810671,7.99997422002909,-2.43438618198964,0.0191600482659118,0.862466466859627,-3.3882483710206,"Not Significant","Not Significant","Not Significant"
"SMARCA5",-0.723416308823583,9.22895369356302,-2.43418024931512,0.0191695938345359,0.862466466859627,-3.38850615058557,"Not Significant","Not Significant","Not Significant"
"SLC41A3",0.67034761703214,9.21731383037238,2.43406711558392,0.0191748397376924,0.862466466859627,-3.38864776150835,"Not Significant","Not Significant","Not Significant"
"GCN1",0.63364829110775,9.00003607232086,2.42728689825763,0.0194916133329817,0.862466466859627,-3.39712678899299,"Not Significant","Not Significant","Not Significant"
"MKI67",-1.15855583040999,8.31053129409876,-2.42581069524261,0.0195612061981238,0.862466466859627,-3.39897080870782,"Significant","Not Significant","Not Significant"
"PCNT",0.316774025352792,7.25857823479079,2.42503137828749,0.0195980361955545,0.862466466859627,-3.39994400703833,"Not Significant","Not Significant","Not Significant"
"UNC119B",0.499581831547815,7.71361098952173,2.42359968381449,0.0196658605404384,0.862466466859627,-3.40173134970369,"Not Significant","Not Significant","Not Significant"
"CCP110",-0.54711745604657,7.60093466033373,-2.4205362526139,0.0198116991879437,0.862466466859627,-3.40555344434013,"Not Significant","Not Significant","Not Significant"
"SLC6A7",0.30784272948334,6.99051886128213,2.41360861576797,0.0201451090244351,0.862466466859627,-3.41418500837046,"Not Significant","Not Significant","Not Significant"
"CBX5",-0.823064153041109,7.88533579315379,-2.41129076585508,0.0202577878122044,0.862466466859627,-3.41706932423457,"Not Significant","Not Significant","Not Significant"
"MAST1",0.375391649904916,6.62113403720564,2.40626534462574,0.020504048168239,0.862466466859627,-3.42331664826753,"Not Significant","Not Significant","Not Significant"
"NPAT",-0.423160762298708,7.43635356644979,-2.40130588008258,0.0207497226610247,0.862466466859627,-3.42947354108173,"Not Significant","Not Significant","Not Significant"
"GLRX5",0.58216815151907,11.0124628236744,2.40129047486673,0.0207504899021567,0.862466466859627,-3.4294926526987,"Not Significant","Not Significant","Not Significant"
"DHRS11",1.24962234348953,7.83886447945436,2.401101772765,0.0207598900962131,0.862466466859627,-3.4297267487969,"Significant","Not Significant","Not Significant"
"MXRA7",0.760567015552199,8.81446498979858,2.39991164750725,0.020819264768024,0.862466466859627,-3.43120288902895,"Not Significant","Not Significant","Not Significant"
"TRAPPC6A",0.891726350119688,9.40993519798914,2.39966977038494,0.0208313505976258,0.862466466859627,-3.43150283568358,"Not Significant","Not Significant","Not Significant"
"BUB3",-0.529544646062176,8.84220927520281,-2.39534275941689,0.0210486296949409,0.862466466859627,-3.43686528692829,"Not Significant","Not Significant","Not Significant"
"CCDC92",0.658661606848224,9.76074540283088,2.39510005687716,0.021060877229752,0.862466466859627,-3.43716587750353,"Not Significant","Not Significant","Not Significant"
"NUDT21",-0.859752323447443,9.28752249540166,-2.39209725279068,0.0212129407420315,0.862466466859627,-3.4408832222911,"Not Significant","Not Significant","Not Significant"
"PTK2",-0.643152706701768,8.39512851491132,-2.38905478734794,0.0213680216867576,0.862466466859627,-3.44464650885277,"Not Significant","Not Significant","Not Significant"
"SLC7A6",-0.593932080538579,6.95612770410227,-2.38884896538764,0.0213785496870651,0.862466466859627,-3.44490097927241,"Not Significant","Not Significant","Not Significant"
"NAA40",-0.575545309865238,8.9794938268542,-2.38581252456561,0.0215344109180693,0.862466466859627,-3.44865342516281,"Not Significant","Not Significant","Not Significant"
"KRT8",-0.985609325700802,11.8974953186327,-2.38361673016516,0.0216477587923922,0.862466466859627,-3.45136501839689,"Not Significant","Not Significant","Not Significant"
"RHOC",-0.562200831507745,8.96949174888412,-2.38117645214525,0.0217743574523617,0.862466466859627,-3.45437657444792,"Not Significant","Not Significant","Not Significant"
"ARMCX3",-0.729642903625927,9.23778033337937,-2.3804506278705,0.0218121408118707,0.862466466859627,-3.45527192022776,"Not Significant","Not Significant","Not Significant"
"CHD8",-0.792089058172251,9.66824320340893,-2.37942910650017,0.021865416966301,0.862466466859627,-3.45653171700788,"Not Significant","Not Significant","Not Significant"
"GTF3C5",-0.573273972647587,8.71261491852337,-2.37819741646482,0.0219298100392045,0.862466466859627,-3.45805022585815,"Not Significant","Not Significant","Not Significant"
"PSRC1",-1.11133686495149,8.99968591639144,-2.37806494338623,0.0219367459282957,0.862466466859627,-3.45821351618032,"Significant","Not Significant","Not Significant"
"MREG",-1.12065517525965,8.38367225432711,-2.37328643001576,0.0221882590200896,0.865048705217182,-3.46409959501278,"Significant","Not Significant","Not Significant"
"NVL",-0.562096615611316,8.40355427703073,-2.37249001219183,0.0222304292985438,0.865048705217182,-3.46507983769304,"Not Significant","Not Significant","Not Significant"
"TDRD7",-0.856709228103866,8.7199048562295,-2.36804788326863,0.0224669658796663,0.86639697142294,-3.47054323670252,"Not Significant","Not Significant","Not Significant"
"MTMR11",-0.607753556755245,8.06477380512161,-2.367177198808,0.0225135930865855,0.86639697142294,-3.47161329279427,"Not Significant","Not Significant","Not Significant"
"GALNT7",-0.835139985313691,8.59411514625092,-2.3654263778486,0.0226076173354958,0.86639697142294,-3.47376422309534,"Not Significant","Not Significant","Not Significant"
"RIPK2",-0.861847719033705,8.92854565595261,-2.36069016481691,0.0228637387359429,0.86882249442736,-3.47957743688811,"Not Significant","Not Significant","Not Significant"
"STIMATE",0.396145513107459,7.37488168372679,2.35952978710101,0.0229268854107994,0.86882249442736,-3.48100048794345,"Not Significant","Not Significant","Not Significant"
"SDF2L1",-1.00583134677109,9.03416735938472,-2.35175124290627,0.0233542505802153,0.86882249442736,-3.49052769920751,"Significant","Not Significant","Not Significant"
"HOXA3",-1.18212100223306,6.96626467545498,-2.34751468994362,0.0235900122022703,0.86882249442736,-3.49570773984792,"Significant","Not Significant","Not Significant"
"EXOSC9",-0.591196579414147,8.3481431802664,-2.34656275495493,0.0236432800697041,0.86882249442736,-3.49687080528761,"Not Significant","Not Significant","Not Significant"
"REV3L",-0.603618883786412,7.43324420426512,-2.34364238481284,0.0238073712925881,0.86882249442736,-3.50043689865423,"Not Significant","Not Significant","Not Significant"
"PRODH2",0.378576230283023,7.07540571641665,2.34305007011948,0.0238407770386236,0.86882249442736,-3.50115981402832,"Not Significant","Not Significant","Not Significant"
"DDX49",0.461388125503996,7.81133956624633,2.34259257294407,0.0238666080603654,0.86882249442736,-3.50171810113638,"Not Significant","Not Significant","Not Significant"
"TEX264",0.760776318394072,8.60803514534632,2.34047027588195,0.0239867652898729,0.86882249442736,-3.50430699113138,"Not Significant","Not Significant","Not Significant"
"ZBTB25",0.564271469579617,7.22803269604695,2.34019273241949,0.0240025189407563,0.86882249442736,-3.50464543591496,"Not Significant","Not Significant","Not Significant"
"SMYD2",-0.471449161098436,7.83886752423225,-2.33953241651629,0.0240400364856175,0.86882249442736,-3.50545053564294,"Not Significant","Not Significant","Not Significant"
"HEATR1",-0.453009601203656,7.19271060548537,-2.33457093914013,0.0243236232357605,0.86882249442736,-3.51149496568125,"Not Significant","Not Significant","Not Significant"
"SDHB",0.453351328670525,7.77752001864891,2.33392062480604,0.0243610153634316,0.86882249442736,-3.51228658074592,"Not Significant","Not Significant","Not Significant"
"WDR83OS",0.555568074995134,11.5307173104543,2.33121265721408,0.0245172746168123,0.86882249442736,-3.51558132823054,"Not Significant","Not Significant","Not Significant"
"SPON1",1.7862895526553,10.0218498798997,2.33104795704527,0.0245268073337499,0.86882249442736,-3.51578163293003,"Significant","Not Significant","Not Significant"
"DHCR7",0.863623416240701,9.0961043565429,2.32936051157872,0.024624667035162,0.86882249442736,-3.51783331299466,"Not Significant","Not Significant","Not Significant"
"USP25",0.718739285723989,6.70676502680527,2.3292334228734,0.0246320514256535,0.86882249442736,-3.51798779288632,"Not Significant","Not Significant","Not Significant"
"ACOT7",-0.624959945092515,7.82443452410387,-2.32666075483001,0.0247819618850053,0.86882249442736,-3.52111371122897,"Not Significant","Not Significant","Not Significant"
"USE1",0.682839238112968,8.07855106301876,2.32555919879716,0.0248463997483839,0.86882249442736,-3.52245143770503,"Not Significant","Not Significant","Not Significant"
"TOR3A",-0.620521388978864,8.55648628638495,-2.32124648679028,0.0251001285797432,0.869639654581134,-3.52768463291524,"Not Significant","Not Significant","Not Significant"
"RAB3A",0.538625261955277,7.34707324488949,2.31988774737878,0.0251805466423488,0.869639654581134,-3.52933200363414,"Not Significant","Not Significant","Not Significant"
"RNF123",0.509466806707477,8.52931987095705,2.3193305684459,0.0252135904069385,0.869639654581134,-3.53000735161416,"Not Significant","Not Significant","Not Significant"
"PTGS1",1.11378887728059,10.7489432946152,2.31033555026156,0.0257524468475846,0.880649153704628,-3.54089474271249,"Significant","Not Significant","Not Significant"
"RANBP2",-0.535165403570612,8.13060762993209,-2.31012956115687,0.0257649067109156,0.880649153704628,-3.54114372908695,"Not Significant","Not Significant","Not Significant"
"RASSF1",0.455403898767767,8.55732512313143,2.30337925902282,0.0261762163851682,0.889793335919259,-3.54929464515326,"Not Significant","Not Significant","Not Significant"
"HECTD3",0.629690059187864,9.54675821080419,2.30041833241432,0.0263584779799852,0.889793335919259,-3.55286477038082,"Not Significant","Not Significant","Not Significant"
"IFI16",-1.12829858732965,10.9419731243367,-2.29380624477664,0.026769592327787,0.889793335919259,-3.5608258756754,"Significant","Not Significant","Not Significant"
"IRS2",-1.17939061106689,9.88311857424319,-2.293407596948,0.0267945609638276,0.889793335919259,-3.56130535296219,"Significant","Not Significant","Not Significant"
"MED23",-0.551910282615151,7.7397822063068,-2.29324952265371,0.0268044674436438,0.889793335919259,-3.5614954623674,"Not Significant","Not Significant","Not Significant"
"RAB31",-1.26300618346112,10.1124950400483,-2.29290430079971,0.0268261138009809,0.889793335919259,-3.56191061502448,"Significant","Not Significant","Not Significant"
"MRM3",0.717747443394446,7.96991575039204,2.28982680145452,0.0270197729721685,0.889793335919259,-3.56560961376646,"Not Significant","Not Significant","Not Significant"
"MDK",-1.41586831237043,10.6644731019745,-2.28929847004571,0.0270531448742332,0.889793335919259,-3.56624429709722,"Significant","Not Significant","Not Significant"
"DNASE1L2",0.372268232968411,6.63859386030928,2.2887503678827,0.0270878045067671,0.889793335919259,-3.56690262427888,"Not Significant","Not Significant","Not Significant"
"FBL",0.671181460365211,11.8588006390056,2.28329848864805,0.0274347238513126,0.891047159777983,-3.57344497030168,"Not Significant","Not Significant","Not Significant"
"SSX2IP",-0.664833592869451,7.97848536683915,-2.27790826338029,0.02778161515711,0.891047159777983,-3.57990272917304,"Not Significant","Not Significant","Not Significant"
"PECR",-0.652271424426969,7.95497273346703,-2.27633295200261,0.0278837319372138,0.891047159777983,-3.58178803626633,"Not Significant","Not Significant","Not Significant"
"ATP5MC1",0.641046026856203,10.4359450918541,2.27546052422516,0.0279404295386515,0.891047159777983,-3.58283175500753,"Not Significant","Not Significant","Not Significant"
"RPL6",0.367436004621867,13.0925317800169,2.27437528098354,0.0280111012223551,0.891047159777983,-3.58412968613374,"Not Significant","Not Significant","Not Significant"
"ALDH18A1",-0.590846726124032,10.5075673270581,-2.2705686050784,0.0282602567877975,0.891047159777983,-3.5886790066761,"Not Significant","Not Significant","Not Significant"
"MARF1",-0.548179433452692,7.39675505895423,-2.27050913382412,0.0282641649496869,0.891047159777983,-3.5887500382364,"Not Significant","Not Significant","Not Significant"
"PXDC1",0.491806152868622,8.24065795037901,2.27010692405791,0.0282906088784632,0.891047159777983,-3.58923039755599,"Not Significant","Not Significant","Not Significant"
"SEPTIN8",-0.61411801059399,8.38570564762335,-2.26944208433942,0.028334368222651,0.891047159777983,-3.59002428642432,"Not Significant","Not Significant","Not Significant"
"BTN2A2",-0.424467190985105,6.78967398330131,-2.26293809116141,0.0287656511371967,0.891047159777983,-3.59778221760983,"Not Significant","Not Significant","Not Significant"
"ATF5",0.563926689670781,7.40786854802809,2.26172547282122,0.0288467045472536,0.891047159777983,-3.59922690985329,"Not Significant","Not Significant","Not Significant"
"JADE1",-0.574181936543111,7.52060114966474,-2.26008833095854,0.0289564566814914,0.891047159777983,-3.60117651661655,"Not Significant","Not Significant","Not Significant"
"EDAR",-0.662617738604283,7.65682239713706,-2.25697424967517,0.0291662485960791,0.891047159777983,-3.60488223619626,"Not Significant","Not Significant","Not Significant"
"SLC17A9",-0.521822148050173,7.96098907268362,-2.25642835137049,0.0292031642728152,0.891047159777983,-3.60553148168925,"Not Significant","Not Significant","Not Significant"
"REM1",0.356862514671525,7.3324588870521,2.25536382147733,0.0292752714808026,0.891047159777983,-3.60679722881517,"Not Significant","Not Significant","Not Significant"
