"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","significance"
"ENSG00000283183",2.0761583113217,1.96369390799688,1.28302361882066,1.53052046680316,0.125887951367454,NA,"ENSG00000283183","Not Significant"
"ENSG00000133256",28.5929827300182,0.166631726553221,0.429738922379396,0.387751069022576,0.698200259110187,0.990328837749126,"PDE6B","Not Significant"
"ENSG00000242686",2.98912543711778,0.452054302125568,0.703113670907446,0.642932033368291,0.520268202665831,0.978940003025155,"ENSG00000242686","Not Significant"
"ENSG00000272927",8.24256408478668,-0.16050961598138,0.462638980220254,-0.346943562570029,0.728633718693623,0.993937106591426,"ENSG00000272927","Not Significant"
"ENSG00000169020",164.9748448881,0.55564131252441,0.251397057885946,2.21021406215698,0.0270903094908093,0.468115663565691,"ATP5I","Not Significant"
"ENSG00000215375",52.9070633702639,0.0601610722244904,0.269503833981389,0.223229003223179,0.823357280097762,0.996435111175685,"MYL5","Not Significant"
"ENSG00000169026",58.4485640974065,-0.152414034861073,0.367899134345171,-0.414282124181555,0.678667503731517,0.9872855115814,"MFSD7","Not Significant"
"ENSG00000185619",846.566359682946,-0.48453387636375,0.299699553207426,-1.61673206108652,0.105936130119205,0.7493248222972,"PCGF3","Not Significant"
"ENSG00000248416",0.241647607158978,-0.554225204369319,1.43896692462506,-0.385154929473954,0.700122633341271,NA,"ENSG00000248416","Not Significant"
"ENSG00000272588",37.9731842045304,-1.54740889370355,0.589578704114224,-2.6246010632768,0.00867505433001749,0.271234666962591,"ENSG00000272588","Not Significant"
"ENSG00000249592",185.681444103127,-0.386638713263346,0.435411228806378,-0.887985168235704,0.374548729523724,0.957624569840603,"ENSG00000249592","Not Significant"
"ENSG00000233799",18.0331067385692,0.410252105901717,0.389940938934234,1.05208780340684,0.2927592673871,0.932696372771153,"ENSG00000233799","Not Significant"
"ENSG00000168993",30.1735681903652,0.43573680827199,0.453385299002845,0.961073967837796,0.336514977722351,0.945091781932006,"CPLX1","Not Significant"
"ENSG00000260262",1.13139737419022,-1.08027493031763,0.935035374821524,-1.15533054620936,0.24795509166656,NA,"ENSG00000260262","Not Significant"
"ENSG00000178950",842.731485904372,-0.178684081436556,0.221038982328108,-0.808382664245711,0.418870328457898,0.96563655118172,"GAK","Not Significant"
"ENSG00000127419",129.544946975118,0.37517839227476,0.286459098045539,1.30971016397991,0.190293903853442,0.86028107995813,"TMEM175","Not Significant"
"ENSG00000145214",139.410954342701,0.13713300921538,0.246982417457877,0.555233893274077,0.578734688868512,0.980084701671367,"DGKQ","Not Significant"
"ENSG00000145217",4.66249000644989,-0.101980654816568,0.535230386831293,-0.190535995948064,0.848889139110722,0.996435111175685,"SLC26A1","Not Significant"
"ENSG00000127415",98.7771997625901,0.482668524010729,0.30109553012791,1.60304114712591,0.108925569996696,0.753923810840633,"IDUA","Not Significant"
"ENSG00000127418",137.728158457133,-0.293485292116314,0.295577958898017,-0.992920085146046,0.320748900844526,0.942628111116702,"FGFRL1","Not Significant"
"ENSG00000250259",0.587463614918346,-0.0645169406471215,0.788691971588049,-0.0818024564358316,0.934803802669958,NA,"ENSG00000250259","Not Significant"
"ENSG00000178222",107.970054701409,-0.0586270038729621,0.583372676151885,-0.100496657230648,0.919950036547697,0.9967579232442,"RNF212","Not Significant"
"ENSG00000251639",11.1416283189358,-0.166175066240111,0.678209517048086,-0.245020251209965,0.806440751010934,0.995611833209827,"ENSG00000251639","Not Significant"
"ENSG00000251652",22.9290069285158,-0.144248900509256,0.534163126709482,-0.270046533158979,0.787124454691279,0.993998318826653,"ENSG00000251652","Not Significant"
"ENSG00000215367",0.291328387503908,0.988210259475827,1.64714650340843,0.599952862378017,0.548537650775119,NA,"TMED11P","Not Significant"
"ENSG00000212458",12.0903303846151,-0.0563552705725357,0.579381953381341,-0.0972679080589924,0.922513640784182,0.996990388498906,"ENSG00000212458","Not Significant"
"ENSG00000227189",46.6272156454285,-0.121901878579798,0.518709692290642,-0.235009833807953,0.814201100676571,0.996435111175685,"ENSG00000227189","Not Significant"
"ENSG00000159674",285.910533721764,-0.569629559223932,0.351323674857765,-1.62138107958295,0.104935935960583,0.748092610802335,"SPON2","Not Significant"
"ENSG00000273179",7.94237588195366,0.193729398033044,0.543827497629915,0.356233178493818,0.721665946721625,0.99328325864822,"ENSG00000273179","Not Significant"
"ENSG00000280927",4.6024821617732,-0.22441840857785,0.435460897603655,-0.51535834747236,0.606302633194368,0.980388754613663,"CTBP1-AS","Not Significant"
"ENSG00000159692",815.012398418231,-0.0281904103859568,0.188541848866803,-0.149518054243078,0.881144864268533,0.996435111175685,"CTBP1","Not Significant"
"ENSG00000196810",168.879178485935,-0.071873741858416,0.238413437985206,-0.301466823622902,0.763058544847615,0.993996023036238,"CTBP1-AS2","Not Significant"
"ENSG00000090316",423.094379045153,-0.138672991696246,0.226275053329706,-0.612851437467946,0.539974576005736,0.979846821054155,"MAEA","Not Significant"
"ENSG00000163945",348.038125016663,-0.136622292306959,0.288722349648114,-0.473196108557132,0.636073273827452,0.983189930158116,"UVSSA","Not Significant"
"ENSG00000254094",5.58446848828714,0.158836994435974,0.411069846852282,0.386399040582151,0.699201160563044,0.990328837749126,"ENSG00000254094","Not Significant"
"ENSG00000253399",8.89483000767728,-0.432265499682472,0.426017214628969,-1.01466674312432,0.310264712216112,0.939468352828333,"ENSG00000253399","Not Significant"
"ENSG00000179979",198.276139402605,-0.337128146289516,0.350794881042709,-0.961040666521216,0.336531720885372,0.945091781932006,"CRIPAK","Not Significant"
"ENSG00000235608",0,NA,NA,NA,NA,NA,"NKX1-1","Not Significant"
"ENSG00000272783",2.25719254672555,0.586356645237565,0.601025445902134,0.975593711107271,0.329265842257458,NA,"ENSG00000272783","Not Significant"
"ENSG00000244459",3.01393770857798,-0.156791145408554,0.420972890885162,-0.372449506377657,0.709558200073049,0.991388709204648,"ENSG00000244459","Not Significant"
"ENSG00000174137",18.9811276432663,-0.0376772561538593,0.362633139281547,-0.103899098213985,0.917249422756537,0.996435111175685,"FAM53A","Not Significant"
"ENSG00000207009",2.37271832110654,-0.599075208298367,0.530766449742204,-1.12869833537772,0.259025111758316,NA,"ENSG00000207009","Not Significant"
"ENSG00000163950",219.336719195135,-0.0251590370386711,0.188630520163058,-0.133377340087505,0.893894965271526,0.996435111175685,"SLBP","Not Significant"
"ENSG00000270195",9.58382783525095,-0.0571870402027608,0.35836526602749,-0.159577519430619,0.87321388891504,0.996435111175685,"ENSG00000270195","Not Significant"
"ENSG00000168936",166.898940050301,-0.238591321149231,0.293366383528293,-0.813287869863319,0.416053030087897,0.96544976658698,"TMEM129","Not Significant"
"ENSG00000013810",388.754558824554,-0.293226244138496,0.341137229877206,-0.859555095302979,0.390034337125093,0.958849670826645,"TACC3","Not Significant"
"ENSG00000068078",509.484522569181,-0.645536841875053,0.552804651360683,-1.16774857137348,0.242908198310816,0.906339113708767,"FGFR3","Not Significant"
"ENSG00000168924",485.197105834159,-0.111846802409151,0.179807771155912,-0.622035419771531,0.533918577970495,0.979846821054155,"LETM1","Not Significant"
"ENSG00000109685",1500.68647969579,-0.0377393243211045,0.221266129619946,-0.170560783007895,0.864569136610753,0.996435111175685,"NSD2","Not Significant"
"ENSG00000249784",100.126922527236,-1.82892990984976,0.510886606470165,-3.57991359860903,0.000343707834629162,0.0441024685891451,"SCARNA22","Not Significant"
"ENSG00000185049",185.694900615741,-0.145623378565899,0.228672527313764,-0.636820611013267,0.524241699063795,0.978940003025155,"NELFA","Not Significant"
"ENSG00000284587",0,NA,NA,NA,NA,NA,"ENSG00000284587","Not Significant"
"ENSG00000243449",8.83587146754036,1.28760503151288,0.50836439702508,2.53283872562255,0.0113142995374392,0.310571071572589,"C4orf48","Not Significant"
"ENSG00000185818",48.5192253649371,-0.396126409702937,0.645656562119056,-0.613524949553434,0.539529290930652,0.979846821054155,"NAT8L","Not Significant"
"ENSG00000130997",33.3927940539007,-0.0574900270962981,0.325942729860602,-0.176380762107764,0.859994817338669,0.996435111175685,"POLN","Not Significant"
"ENSG00000249006",2.40618634772033,0.0272588555560382,0.53494108853854,0.0509567429761461,0.959359989842801,NA,"ENSG00000249006","Not Significant"
"ENSG00000250623",0.0105459466972941,-0.499661875467656,3.33312675339708,-0.149907853026713,0.880837315914581,NA,"ENSG00000250623","Not Significant"
"ENSG00000214367",210.775209898481,0.0824656895178597,0.257565929727174,0.320173128508151,0.748837092210352,0.993996023036238,"HAUS3","Not Significant"
"ENSG00000249047",0.0201507379154209,-0.814332622211877,3.333086354811,-0.244317889044928,0.806984629755883,NA,"COX6B1P5","Not Significant"
"ENSG00000123933",467.635373751249,0.036167053918176,0.26665523671652,0.135632265705792,0.892111996800721,0.996435111175685,"MXD4","Not Significant"
"ENSG00000284276",0,NA,NA,NA,NA,NA,"MIR4800","Not Significant"
"ENSG00000159733",119.228491616957,0.119414735671962,0.286561717054897,0.416715592366043,0.676886448048528,0.9872855115814,"ZFYVE28","Not Significant"
"ENSG00000251148",0.112686593682617,-0.741485139196391,1.94159949180487,-0.381893970577382,0.702540012738595,NA,"ENSG00000251148","Not Significant"
"ENSG00000239247",2.59738837524088,-0.92772195403757,0.463039399830112,-2.00354862756377,0.0451184336114734,NA,"RN7SL589P","Not Significant"
"ENSG00000249077",0.0825843421972242,-0.403825495791644,3.27687572108099,-0.123234913424922,0.901921079355225,NA,"ENSG00000249077","Not Significant"
"ENSG00000206113",10.0201071830239,0.330785394931972,0.591490149096495,0.559240750564062,0.575997425404708,0.980084701671367,"CFAP99","Not Significant"
"ENSG00000063978",538.885855581559,-0.0906456150433104,0.145775129026242,-0.621818108814656,0.534061477458905,0.979846821054155,"RNF4","Not Significant"
"ENSG00000248399",2.17035729020496,-0.662489139157907,1.11429665401916,-0.594535698162936,0.552153873252976,NA,"ENSG00000248399","Not Significant"
"ENSG00000251229",1.6815292273151,-1.00407363196005,2.1099095489989,-0.475884680666268,0.634156536639517,NA,"ENSG00000251229","Not Significant"
"ENSG00000125386",482.022238949001,0.189123951871152,0.223410855321008,0.846529823268476,0.397257243931287,0.959551065921141,"FAM193A","Not Significant"
"ENSG00000248155",0.102204257464375,-0.984074244706245,2.27960104855588,-0.43168704687588,0.665968883003978,NA,"ENSG00000248155","Not Significant"
"ENSG00000206738",0,NA,NA,NA,NA,NA,"ENSG00000206738","Not Significant"
"ENSG00000168884",142.804366045304,0.205511877157403,0.226711390563598,0.90649118531939,0.364675928357879,0.95395436760629,"TNIP2","Not Significant"
"ENSG00000087266",1221.19692044181,-0.390142694940954,0.304640969224427,-1.28066391048519,0.200311741204585,0.873011767493802,"SH3BP2","Not Significant"
"ENSG00000087274",2103.12586863658,-0.215923224756875,0.232452658079973,-0.928891183866733,0.352945482334797,0.949896497198132,"ADD1","Not Significant"
"ENSG00000109736",192.461242382553,-0.354559716622175,0.342333967985062,-1.03571292883693,0.300336088884438,0.936458641925611,"MFSD10","Not Significant"
"ENSG00000249673",132.236306148514,-0.471761995642565,0.332251633691915,-1.41989368238897,0.155638635450698,0.823892078383261,"NOP14-AS1","Not Significant"
"ENSG00000087269",319.270571721017,0.175444877408813,0.183003057563507,0.958699159154373,0.337710322190111,0.945399522896363,"NOP14","Not Significant"
"ENSG00000125388",53.5840119941276,-0.166852919234243,0.319133988676031,-0.522830300609639,0.60109235152024,0.980084701671367,"GRK4","Not Significant"
"ENSG00000199335",0.418984107658997,-1.46444018807708,0.898002708730181,-1.63077480038771,0.102937846557559,NA,"RNU6-204P","Not Significant"
"ENSG00000251075",0.238460403004991,-0.541515445556716,0.906350419519839,-0.597468080660896,0.550194911682045,NA,"HTT-AS","Not Significant"
"ENSG00000278778",0.608260996903029,-2.05091102940946,1.07434144985388,-1.90899367206618,0.0562629079837676,NA,"ENSG00000278778","Not Significant"
"ENSG00000274693",0.156033317183087,-1.05178180096328,1.39123640306934,-0.756005089173081,0.449646144446566,NA,"ENSG00000274693","Not Significant"
"ENSG00000197386",1638.44226903788,-0.108463967600491,0.248321402427937,-0.436788639803078,0.662264638428334,0.985969155851977,"HTT","Not Significant"
"ENSG00000188981",18.3008169359563,-0.0399835871261223,0.309943656118931,-0.129002760136442,0.897355464807116,0.996435111175685,"MSANTD1","Not Significant"
"ENSG00000159788",454.370442818035,0.217552456253808,0.271513239877907,0.801259107480856,0.422981659044009,0.966248727378658,"RGS12","Not Significant"
"ENSG00000248840",5.85690617705946,1.34621883543154,0.47363628738758,2.84230510051675,0.00447886066943543,0.184374668820462,"ENSG00000248840","Not Significant"
"ENSG00000248843",0.0470602893672293,-0.907100327370021,3.33304799251843,-0.272153395152472,0.785504074975337,NA,"ENSG00000248843","Not Significant"
"ENSG00000109758",4.29545649212546,-0.177266015008446,0.650611480172194,-0.272460631898979,0.785267857780107,0.993996023036238,"HGFAC","Not Significant"
"ENSG00000175920",14.4837123660306,-2.13478462296098,0.733433044223223,-2.91067417779345,0.00360649887950652,0.167952842606826,"DOK7","Not Significant"
"ENSG00000261643",16.8452516575538,0.112563604577202,0.308434025320653,0.364951968124071,0.715147260771264,0.991398352840147,"ENSG00000261643","Not Significant"
"ENSG00000163956",514.979165032854,-0.254637394459633,0.169250142129599,-1.50450328286667,0.132451828704477,0.790438882758477,"LRPAP1","Not Significant"
"ENSG00000270090",0.156898466349794,-0.713819878772564,1.95668943879425,-0.364810002353993,0.715253238138289,NA,"ENSG00000270090","Not Significant"
"ENSG00000216560",0,NA,NA,NA,NA,NA,"LINC00955","Not Significant"
"ENSG00000250681",0,NA,NA,NA,NA,NA,"ENSG00000250681","Not Significant"
"ENSG00000250632",0.03388746773535,-0.968015280955638,3.33301033838756,-0.290432726777542,0.771485209788426,NA,"LINC02171","Not Significant"
"ENSG00000250986",6.37382579853108,-0.463357507136607,0.606253447052224,-0.764296697016046,0.444690453274393,0.968385305611378,"ENSG00000250986","Not Significant"
"ENSG00000184160",10.7363048107016,-0.254835595234169,0.574377413234584,-0.443672730442293,0.657279213843456,0.98586752220152,"ADRA2C","Not Significant"
"ENSG00000251166",0,NA,NA,NA,NA,NA,"OR7E163P","Not Significant"
"ENSG00000234386",0.0658931310094616,-0.907100327370021,3.33304799251843,-0.272153395152472,0.785504074975337,NA,"OR7E162P","Not Significant"
"ENSG00000249522",0,NA,NA,NA,NA,NA,"ENSG00000249522","Not Significant"
"ENSG00000253917",0,NA,NA,NA,NA,NA,"ENSG00000253917","Not Significant"
"ENSG00000271977",0,NA,NA,NA,NA,NA,"ENSG00000271977","Not Significant"
"ENSG00000251271",0.344426449256141,-0.231014121287715,1.37951912682491,-0.167459890041115,0.867008204942256,NA,"ALG1L7P","Not Significant"
"ENSG00000251669",18.3554427031362,0.429088822599288,0.288923032210544,1.48513193744486,0.137508877335199,0.798913860233851,"FAM86EP","Not Significant"
"ENSG00000250476",0.0285457465916828,-0.649930139951546,3.33307498263778,-0.194994155048139,0.845397523391701,NA,"ENPP7P9","Not Significant"
"ENSG00000243894",2.48822356880446,1.31737718197054,1.07750044539639,1.22262332939074,0.221471997441227,NA,"ENSG00000243894","Not Significant"
"ENSG00000250940",0.086034406622675,0.127315477748247,3.33306438711407,0.0381977252646124,0.969530034549888,NA,"ENSG00000250940","Not Significant"
"ENSG00000248669",0.0496898095998191,-0.834925772093618,3.33307795736182,-0.250496922896599,0.802203084037948,NA,"ENSG00000248669","Not Significant"
"ENSG00000198787",0.0308910149362745,-0.906581425879427,3.33304831977323,-0.271997684672363,0.785623799620554,NA,"OR4D12P","Not Significant"
"ENSG00000250381",0.016943733867675,-0.834925772093618,3.33307795736182,-0.250496922896599,0.802203084037948,NA,"UNC93B4","Not Significant"
"ENSG00000250710",0.0669264007671948,-0.788562096896963,3.32567297820504,-0.237113541248596,0.81256870749247,NA,"OR7E99P","Not Significant"
"ENSG00000249844",0,NA,NA,NA,NA,NA,"OR7E43P","Not Significant"
"ENSG00000163982",0.063505127368323,-0.374534859157838,3.33302033281681,-0.112371009402547,0.910529240859695,NA,"OTOP1","Not Significant"
"ENSG00000132406",64.2923398863733,-0.178898660548259,0.27830490882374,-0.64281532548016,0.520343937596795,0.978940003025155,"TMEM128","Not Significant"
"ENSG00000145220",87.3025411550393,-0.151964648142113,0.205175199354518,-0.740657977280851,0.458900845027874,0.968633292911405,"LYAR","Not Significant"
"ENSG00000168826",44.5615765609801,0.0478749645356157,0.272939033013075,0.175405342383998,0.860761143050249,0.996435111175685,"ZBTB49","Not Significant"
